date,time,domain,srcip,destip,c0,usr,level,type,phyaddr,state,backupduration,backupvolume,n0,pwd
1336202459,22:37,west.us.domain.lcl,193.199.67.111,50.174.224.245,fbc7ba5e70ba66f84068e1d3ff856240,belliottlb,critical,success,0x00-4F-54-4F-C3-F9-06,IL,6.72,1202.53,5.18E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1444138013,20:45,east.us.domain.lcl,100.118.28.41,120.232.137.228,3ab1179431fb08a064921bf5d769ae6c,rwheelerlc,error,fail,0x00-A0-BF-37-99-A7-6B,OR,10.82,1102.92,5.04E+16,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1214924355,0:13,west.uk.domain.lcl,120.13.64.53,201.8.78.55,551c796239e79fd5ec610b4669b6f6c7,jmeyerld,warn,success,0x00-C1-68-7C-D9-A5-3B,NY,11.86,1792.78,3.57E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1243419964,20:42,east.us.domain.lcl,80.127.209.34,108.109.86.253,1245215d991ea8c2c8664446526e335a,tgarzale,info,fail,0x00-1F-5F-95-CA-D9-BE,MS,3.84,1292.36,4.94E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1320472319,17:52,east.uk.domain.lcl,37.33.189.40,3.70.145.199,7d1c51c79fabad0567c275b02cae36f2,smartinezlf,warn,retry,0x00-CF-D9-40-CB-73-26,NJ,14.88,1059.18,5.50E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1197338399,3:51,west.uk.domain.lcl,204.175.49.241,253.7.103.191,7e8328f63f83b11b5e133428ff6c8354,imartinlg,warn,success,0x00-94-DF-09-83-83-3E,CA,7.8,754.97,4.91E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1389536770,15:23,east.uk.domain.lcl,150.196.129.95,169.110.70.96,5e42542be4e87d903c72d51f591f62bc,kcunninghamlh,critical,lock,0x00-32-8B-C4-33-9B-0D,KS,12.65,1016.9,3.54E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1412935977,8:36,east.us.domain.lcl,20.251.197.28,129.164.75.224,4bf3b6afb32dcd36282c870386112a96,jcolemanli,error,fail,0x00-27-7C-FA-6A-31-CB,MD,4.5,751.4,2.02E+14,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1414751375,20:14,west.uk.domain.lcl,37.204.73.239,0.182.171.80,625f2d79e0af5f6418f2bff17523d2f5,dkennedylj,warn,success,0x00-AF-68-0B-5D-0B-A1,WA,9.03,1971.17,4.91E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1184020502,1:45,east.uk.domain.lcl,141.112.51.192,88.254.57.234,59dd22d7a43e0a33980fbefa1dab9d9b,awheelerlk,error,success,0x00-99-FF-EE-34-5A-C8,VA,13.31,1843.06,6.77E+16,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1183935900,1:01,west.uk.domain.lcl,133.92.68.101,168.211.237.228,e207b97c7595f52717d62521d85260cf,rgarrettll,error,retry,0x00-1F-95-16-BC-E7-55,NY,9.73,1879.88,2.01E+14,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1304160441,22:53,east.uk.domain.lcl,41.28.218.180,210.10.147.178,2c4930a197cacfd149056c4f6a7cb16c,bdaylm,critical,success,0x00-E9-55-61-93-E7-4D,NY,14.79,1324.47,2.02E+14,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1458945566,0:11,east.us.domain.lcl,127.193.90.158,141.5.26.118,eeefd7ed4cd4d013ee8fa0cafeb947be,ajacobsln,critical,lock,0x00-0B-C5-44-D8-5C-5C,CA,8.49,1391.39,6.33E+18,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1159433418,6:59,west.us.domain.lcl,191.78.167.90,52.217.87.168,2dd8f6faf88b58fea02237036649bccf,skellylo,critical,success,0x00-60-61-68-20-90-AE,CO,9.66,789.79,3.57E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1218546374,15:18,east.uk.domain.lcl,118.125.184.171,16.212.245.152,05392d4284c049929a6730fc1452ed08,kgilbertlp,critical,lock,0x00-56-89-F8-E8-D1-74,TX,11.27,657.3,4.90E+17,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1179562738,10:09,west.us.domain.lcl,168.255.17.213,36.96.93.68,8509cfe9e24f59316f199c8df34ece17,hrichardslq,critical,lock,0x00-2C-42-7A-3F-78-A5,IL,9.43,1314.99,3.54E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1345133666,10:09,west.uk.domain.lcl,147.210.244.31,184.155.105.123,072ad792634fba0e2dde750e944bd706,agrantlr,error,lock,0x00-46-CC-B5-BA-F8-44,IL,3.87,776.35,5.30E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1430360682,10:36,east.us.domain.lcl,190.238.43.46,118.235.70.17,df70dabb0c14d8832131ca5dd66ba11a,ccarrls,error,retry,0x00-3D-9B-F4-DF-6F-97,AL,13.05,1711.57,5.60E+16,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1425064732,2:04,west.uk.domain.lcl,247.62.216.189,230.43.238.42,19670b0de6c48e69f6e8022ad392ba7b,cwalkerlt,warn,success,0x00-25-B5-A1-85-5C-1F,CA,12.05,611.14,3.55E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1436234728,4:03,east.uk.domain.lcl,34.225.90.143,152.166.126.92,28ce6ee8c817127c2e94cf78144409e7,lbradleylu,critical,retry,0x00-0C-EE-2C-DF-8D-E3,CA,6.29,860.29,5.04E+18,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1190607761,6:14,west.us.domain.lcl,153.69.183.51,79.82.118.170,9afb59c8220f20410ec0da7726249167,trileylv,error,success,0x00-EB-73-7B-A3-6D-7E,FL,7.82,833.16,3.72E+14,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1252864869,6:19,west.us.domain.lcl,129.232.149.239,39.180.51.86,1bf98515b9921fb50e6ad7b97390bc66,swallacelw,error,retry,0x00-64-25-2A-2B-90-97,CO,7.23,1354.44,2.02E+14,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1460749732,3:00,west.us.domain.lcl,81.22.94.246,143.188.156.172,2bf01583d75b0fbd30f6d8d86c153fa9,dperezlx,info,lock,0x00-CD-96-99-F6-4A-A6,KS,5.33,1219.82,3.74E+14,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1175805441,4:37,west.uk.domain.lcl,213.215.236.133,119.186.50.85,4e334f84088bd2dd34174b47f2ec0c6e,rharperly,critical,success,0x00-1C-27-8A-4E-D7-A8,TX,3.72,1879.08,3.59E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1333157760,3:57,west.us.domain.lcl,36.239.237.214,41.244.34.159,1c815ecb628291a4e0e1b30dbc61e0c9,ahernandezlz,info,retry,0x00-79-AD-B2-07-4D-32,NY,4.13,1267.16,6.76E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1481172543,4:21,west.uk.domain.lcl,253.77.114.60,75.16.103.112,184a4c331ba1fc2b4e06b2ebe4167608,nchavezm0,warn,retry,0x00-D5-5A-BE-75-07-0D,TN,11.67,817.46,5.48E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1158404907,4:50,east.us.domain.lcl,120.153.247.144,216.206.134.204,eb2a30cde4ee39115d45d66c1b5c3e39,cjacksonm1,warn,success,0x00-69-F8-E2-5F-F0-3F,CT,6.91,854.53,5.28E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1361959313,21:37,west.us.domain.lcl,155.236.216.68,49.201.10.42,8a4c2b2774039f427fbfc10a5652a510,awestm2,error,retry,0x00-1E-84-84-74-46-D9,MO,7.34,993.26,3.67E+13,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1481424708,23:58,west.uk.domain.lcl,74.148.135.158,76.23.132.105,fe005e9829ec8ec1a64c1e92d1e86f26,dthomasm3,info,lock,0x00-13-6A-26-5B-3D-F7,NY,7.9,897.51,5.00E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1429934917,5:05,west.uk.domain.lcl,255.60.121.81,91.159.7.45,bf27a56f67e9c288aa624d58c2505440,jreidm4,critical,fail,0x00-F7-63-BE-FA-AA-87,VA,5.01,921.4,5.60E+18,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1173126367,20:14,west.uk.domain.lcl,71.211.89.139,202.175.92.38,01bd2fb35f919b411831f5f052df8683,agraym5,error,lock,0x00-D6-A3-17-86-B6-93,GA,9.77,1732.48,4.02E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1309320017,23:12,west.uk.domain.lcl,18.191.142.213,20.23.245.211,3b6a19201a2b2d50f280f1648648688c,mgriffinm6,error,retry,0x00-AC-08-83-1E-09-01,ID,11.26,648.43,5.60E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1356489764,13:53,east.uk.domain.lcl,125.191.255.189,154.249.39.253,ebaf925da7ac807518ea34bed66b09b1,nharperm7,error,retry,0x00-4A-34-BF-8D-45-DF,NC,6.02,1691.09,4.04E+12,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1273665697,16:06,east.us.domain.lcl,243.213.57.147,167.20.205.40,f1ee78b698f467c5244e27d37c4a58ce,tschmidtm8,critical,lock,0x00-34-D6-50-81-56-E1,TX,4.92,940.65,3.55E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1449393664,9:17,east.uk.domain.lcl,9.19.221.193,196.22.101.89,60a04cc31aa6a95b349b91bc962f5fb8,sshawm9,critical,success,0x00-D3-32-63-48-3A-DE,TX,13.12,1351.46,4.18E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1389436160,4:20,west.us.domain.lcl,0.108.29.25,166.151.221.72,314ea37b29c08037ff9ba40cee91f166,rfosterma,error,lock,0x00-1A-D0-C6-71-04-22,FL,3.72,801.66,4.41E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1313141231,17:30,east.us.domain.lcl,21.231.134.213,191.14.149.39,e9476fe247b43bd255741e258aeddcf4,hpetersonmb,critical,success,0x00-FA-0D-28-8C-3D-82,TX,6.85,834.91,3.57E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1392525719,11:18,east.uk.domain.lcl,42.109.60.3,2.206.230.249,ce5adce832df7416059158f65e79067c,rbowmanmc,info,retry,0x00-99-5E-84-F7-5E-B5,NY,8.92,1259.29,2.02E+14,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1351863024,11:10,east.us.domain.lcl,21.250.119.247,2.159.131.100,b9dbe14083f887eff53c011b84518cda,llawrencemd,warn,lock,0x00-38-C4-2B-51-FD-3C,NV,12.69,1723.68,3.57E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1348703997,7:20,west.uk.domain.lcl,120.0.43.185,67.86.39.134,d0fa95b05657327f4eaf94114767fd7d,dbradleyme,error,success,0x00-28-67-64-61-BE-82,LA,3.48,1084.01,5.02E+17,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1464705102,9:26,east.uk.domain.lcl,168.8.161.184,149.50.218.103,e9ac972b360cd87972bb54f437da9cab,bpaynemf,warn,lock,0x00-20-8F-30-4D-FF-41,TX,6.98,1498.64,5.01E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1381008663,19:45,west.us.domain.lcl,201.222.131.33,25.173.60.17,1971be06287137613b346ff8882b48ad,kandrewsmg,info,lock,0x00-61-87-5B-58-2E-5E,NY,14.26,1400.69,6.76E+17,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1164697435,13:30,east.us.domain.lcl,206.18.213.157,33.27.148.105,65bc00088ba136876f937fa1e6cf712a,aharrismh,critical,retry,0x00-B3-69-8A-FA-DC-FD,FL,7.98,966.77,6.33E+18,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1187728864,5:13,east.us.domain.lcl,182.111.206.215,46.212.201.241,924d6a0c3e4c9cf480806ff63032318b,hwallacemi,error,retry,0x00-4D-B7-0B-7E-E7-12,NC,7.28,1870.61,3.55E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1217706658,20:25,west.us.domain.lcl,193.220.87.105,33.197.57.92,dc25d4866f0d997e3b84008bc02b5471,csimpsonmj,info,retry,0x00-BF-0D-70-EE-B5-56,VA,5.19,688.32,3.53E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1216858773,4:49,west.uk.domain.lcl,196.35.80.4,153.126.165.172,6af17d970ae9a04e08c2f56234742220,ebellmk,warn,success,0x00-9D-89-1C-3D-82-A1,AL,11,1597.38,4.91E+17,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1219127124,8:33,east.us.domain.lcl,80.238.110.148,9.30.141.92,f01fc9b8d11cf586dd9e04f8f202fcbb,mrobinsonml,info,success,0x00-DE-C5-91-05-EA-C0,TX,8.79,920.8,6.76E+18,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1266063095,12:54,west.us.domain.lcl,42.10.212.103,158.102.92.124,9d7577a5fea3907c638ba9d6177c39a9,rellismm,critical,retry,0x00-A3-0D-4B-E8-4B-D0,AZ,12.06,1848.39,2.02E+14,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1136479837,4:15,east.us.domain.lcl,101.172.126.3,204.89.50.26,6140c37bc7e92b86c83a721cabb12dcb,jpaynemn,warn,success,0x00-93-6D-3A-FC-15-2E,LA,6.51,954.75,5.02E+16,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1160537608,1:46,west.us.domain.lcl,37.88.152.222,163.117.231.132,59cf604f793e1b72b085535496ee51a3,afowlermo,warn,fail,0x00-29-93-45-78-E4-FB,FL,6.21,1106.87,5.64E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1152650562,2:05,west.us.domain.lcl,159.27.101.73,102.195.194.60,795380038d4be960814ee6eb1175bf12,jalexandermp,warn,success,0x00-32-17-09-E6-5D-01,FL,5.67,1295.2,5.60E+18,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1252114489,1:12,east.uk.domain.lcl,64.136.148.170,165.48.155.40,219647a870a6055427c1f02530c24bcd,jdunnmq,info,lock,0x00-54-DF-95-BE-64-62,TN,6.41,1102.45,4.18E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1368581166,4:12,west.us.domain.lcl,218.171.185.132,182.167.38.3,a9bc16ebed616c749b39d17f802fa339,jromeromr,critical,fail,0x00-21-65-FF-EA-3C-27,NH,8.77,1469.24,3.58E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1336185005,9:12,west.us.domain.lcl,86.73.255.6,129.254.192.11,c942c461e6f5edb2bdcb4ec68095508b,jhamiltonms,error,retry,0x00-7C-79-7D-74-C4-1E,NJ,9.44,1042.92,4.94E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1281219502,4:39,west.uk.domain.lcl,48.117.164.93,31.117.9.33,9c1364205d13c010e47f7a29cd7aaec4,hfostermt,warn,success,0x00-60-28-A5-F1-D0-63,MS,11.62,1312.52,3.54E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1224878334,13:40,west.uk.domain.lcl,89.55.223.137,39.137.161.172,f6f422a42c35a9e4c1d78b55b24891e3,lwilsonmu,error,lock,0x00-82-DF-9D-B1-41-86,DC,14.22,1437.18,3.57E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1455236635,23:03,west.uk.domain.lcl,203.109.225.181,225.249.151.57,be37126b4c77c056e4968570e41a264a,hbarnesmv,error,lock,0x00-D1-72-09-06-BC-B3,NJ,5.92,812.98,3.57E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1282697477,17:19,east.uk.domain.lcl,109.131.90.221,208.113.104.26,1bd8b96cd30a21e11b2bdb2122ac8524,afullermw,critical,lock,0x00-B2-C8-57-A3-8B-55,TN,3.86,1743.86,4.84E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1248965915,23:50,east.uk.domain.lcl,216.134.242.148,196.31.251.163,2d9891608921423ee858a254570e5bcf,prileymx,critical,fail,0x00-AC-6A-9E-6F-55-34,OK,11.25,1138.42,5.00E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1313719668,0:26,west.us.domain.lcl,82.18.16.210,224.26.36.176,ba22c4f05d7a77978b9a368e740ef3fc,cgarciamy,info,success,0x00-AA-62-24-C0-BC-C1,TX,12.54,744.45,3.55E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1235207024,16:53,west.us.domain.lcl,232.45.40.254,241.251.81.210,a928f8982fe4cf23014f997fb21fc9bd,crobinsonmz,error,lock,0x00-C9-61-D7-C1-2B-1F,CA,3.38,533.54,3.54E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1148410978,2:44,east.uk.domain.lcl,33.127.204.178,135.190.128.33,00c05be9f7640b9d17de402914df7cc2,jmurrayn0,info,success,0x00-E3-41-DD-13-66-C3,OH,6.38,1216.62,5.61E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1288601125,20:13,west.uk.domain.lcl,8.82.105.148,149.111.27.219,3a92af1d2fcb3296412ff7acff713239,ccarrn1,warn,success,0x00-B0-71-EF-C0-CE-27,TX,13.97,1812.82,3.53E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1252810428,23:46,east.us.domain.lcl,58.80.230.129,53.7.172.56,2bb0657b3919a7c38b78d54ab6b2d54e,sbrooksn2,warn,lock,0x00-36-84-58-6D-74-18,DE,9.21,1147.38,3.54E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
na,na,west.uk.domain.lcl,102.118.251.152,38.69.243.97,5e7b384e847fb220b2a174bf0f6015dc,pschmidtn3,info,retry,0x00-74-DC-67-16-42-89,AL,7.86,1994.4,5.19E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1459047020,14:53,west.us.domain.lcl,162.72.158.64,201.193.198.177,d4571dcad87e9deb419f78727552a57f,eyoungn4,info,fail,0x00-15-50-A7-80-A1-3B,NV,6.65,1247.06,3.55E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1372511395,3:27,east.uk.domain.lcl,215.126.68.188,5.244.204.83,fb04128dd89bb721630bfe7f6755169b,jhansonn5,critical,retry,0x00-E0-20-07-7A-2E-06,CO,4.87,1606.67,5.35E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1472099518,4:03,east.uk.domain.lcl,123.138.8.26,15.12.6.5,161f23dac19e3ee9cce3cee0fa0e4d1f,vmendozan6,critical,retry,0x00-B8-C7-4A-AD-0F-64,TX,6.25,1125.22,6.33E+18,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1213621711,16:18,west.uk.domain.lcl,203.24.176.125,132.174.130.251,f40d9d999b024b61ac5f191bad925328,hboydn7,warn,lock,0x00-9A-C9-93-07-74-BA,IN,8.36,1450.59,3.58E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1283772347,9:33,west.uk.domain.lcl,138.24.247.239,5.114.129.124,e255eca4145135070824453bb76a5c09,rmyersn8,critical,retry,0x00-8F-6C-AD-27-63-5C,AZ,14.16,1508.3,3.55E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1189946114,2:34,west.uk.domain.lcl,236.227.150.193,62.184.202.206,42538e7a613004b928299acf4492fe83,rfishern9,error,fail,0x00-6F-0E-A4-0A-1E-BF,IL,5.95,713.84,5.02E+18,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1152809256,10:48,east.us.domain.lcl,166.219.242.117,138.88.189.24,bf12151db84a648a8f7b48ebf20a5958,blawsonna,info,lock,0x00-06-3D-D5-08-A4-7A,IL,14.33,1047.26,5.60E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1416695847,13:38,east.uk.domain.lcl,100.183.149.167,166.1.21.8,fc766ed0cbea2fe80e3d5b44f0feaa73,lallennb,critical,retry,0x00-D2-A6-D7-A4-69-EC,TX,11.34,1026.62,6.33E+17,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1256347110,11:09,west.uk.domain.lcl,140.77.17.14,149.42.157.126,7a9d7c83b52271796b860f68b64001ad,jjacobsnc,error,success,0x00-C8-EB-17-98-75-23,DC,12.89,738.72,3.04E+13,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1454785036,9:27,east.uk.domain.lcl,221.211.238.154,177.30.30.196,868142d52fee83eeea347da2180d6099,rwilliamsonnd,error,retry,0x00-CC-1F-91-C1-BF-D3,TX,7.4,618.89,3.56E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1229608486,7:20,west.us.domain.lcl,97.211.31.118,216.130.70.134,9f433b471f80edebc64eed40d580133a,cgilbertne,critical,success,0x00-F1-3A-EB-EB-8C-B8,NY,5.99,680.04,3.56E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1429513214,21:40,east.uk.domain.lcl,63.242.233.4,134.142.190.101,532385785be4080f3e3325448871ca1d,ccoopernf,error,fail,0x00-2C-F2-3A-3D-CA-C0,IN,10.28,1230.73,3.58E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1413146454,4:36,west.uk.domain.lcl,77.224.217.113,38.82.253.112,04d210c0ea9b53af8aea9fb4c0b7b93e,jhamiltonng,warn,fail,0x00-3B-F8-47-B5-B2-BD,NC,5.37,1532.95,5.02E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1306828984,11:06,west.uk.domain.lcl,238.117.22.223,189.248.27.112,3ae05706476e8356942532ac107dc1e4,jsimpsonnh,error,retry,0x00-7D-63-10-28-95-0C,CA,10.9,1860.06,6.71E+18,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1407998565,17:34,west.us.domain.lcl,212.231.57.16,204.138.209.210,4bcedd832ce22ac0bb7bf5668f135e83,awilliamsonni,critical,retry,0x00-88-8C-89-D3-65-2C,VA,8.16,1780.03,2.01E+14,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1296636569,6:09,east.uk.domain.lcl,87.202.136.158,206.189.115.15,e0ae23bc98e9f6874a38672102be965b,jstephensnj,info,retry,0x00-26-23-2D-55-8C-9D,OR,11.2,548.45,3.55E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1371261822,8:36,west.us.domain.lcl,84.246.90.125,15.18.123.205,d0a6cd92541c2931a7f7cae63a15b9e4,jortiznk,info,fail,0x00-59-24-F2-65-3D-AF,IN,9.32,1661.16,3.72E+14,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
na,na,west.us.domain.lcl,2.36.85.137,252.185.192.161,f02e76ce98808878110b89882867391c,jwagnernl,critical,fail,0x00-33-DC-98-C8-16-21,NV,6.82,1309.97,5.60E+16,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1183814967,7:23,east.us.domain.lcl,10.33.61.87,26.98.184.61,6ad546c4aacfb5ed9bc0cd5c9a05307c,pthompsonnm,info,success,0x00-A9-DF-8E-09-4B-C3,MO,7.02,542.62,2.02E+14,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1217347071,18:13,east.us.domain.lcl,246.88.202.249,45.246.163.58,ddc774f81fe8fe2d802872756dd93cd6,acruznn,info,fail,0x00-35-41-00-C9-9B-94,FL,13.96,1515.03,3.54E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1211310040,20:10,west.us.domain.lcl,196.195.87.128,119.48.17.116,9c05710767a58d18904b24704f71f4d7,rgrahamno,info,retry,0x00-45-96-B7-12-DE-1C,GA,5.2,1406.67,3.59E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1156323846,0:16,east.us.domain.lcl,42.244.199.135,212.182.221.231,58da7471d6cc5566ae8a4b376cb7cffa,ssimmonsnp,critical,fail,0x00-D2-0E-E9-8A-6F-4E,FL,4.77,519.45,6.30E+17,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1269016193,1:00,west.uk.domain.lcl,52.121.250.186,235.215.215.133,f5ef1e092828a06072769b6a0598106f,jshawnq,error,lock,0x00-E8-CA-D8-20-99-77,TX,9.33,1666.89,3.54E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1240263250,13:25,east.us.domain.lcl,36.232.192.112,160.251.169.179,287d26ce83a6991fa817dd70dfb95c2a,ghansennr,info,success,0x00-92-38-18-AB-13-3B,AZ,4.33,1379.02,6.33E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1428958979,1:25,west.uk.domain.lcl,187.86.108.228,48.153.193.216,a939204997214de7437c3d23ace3f1fd,aellisns,critical,fail,0x00-36-2B-F3-CF-AE-74,AZ,12.88,1162.41,5.60E+17,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1473589998,14:40,west.uk.domain.lcl,250.242.184.190,175.113.236.92,7f18e5d90b0fbdee6ed36e4533769644,lpetersonnt,warn,success,0x00-73-B2-E5-AD-C2-0A,CA,14.87,1978,5.04E+17,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1348292595,6:26,east.us.domain.lcl,168.245.40.141,76.57.147.205,a91196aab6f2a334420bde09f93483fa,rstewartnu,error,success,0x00-00-73-4C-9D-66-16,CT,3.04,821.07,5.60E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1379314475,6:40,east.us.domain.lcl,42.47.71.141,64.218.26.62,f5e00b9c1dbae29ede5baddac3823eb2,bfreemannv,warn,success,0x00-EF-AC-1D-7D-40-2A,DC,11.34,1070.92,3.73E+14,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1446109230,2:26,east.us.domain.lcl,24.17.210.31,103.125.232.180,e97b50ef283111f1351c9a4b5aaac707,awarrennw,warn,retry,0x00-77-E2-39-EF-47-71,IN,12.19,1889.09,3.57E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1245517702,23:21,east.uk.domain.lcl,80.71.185.58,59.32.5.197,31208b83839ac221bac9394a50208693,cruiznx,info,lock,0x00-16-59-23-01-20-40,FL,6.73,1512.6,3.53E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1369029773,23:58,east.uk.domain.lcl,182.177.207.191,194.88.98.233,2a65825b64a64bf73d74b896c858f973,tjacobsny,error,retry,0x00-47-EA-FE-92-8C-EA,CO,5.59,1517.17,3.54E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1209641961,6:52,east.uk.domain.lcl,55.183.119.187,138.173.44.171,2ed00ededaacbe06c90ad2546c5a2e4e,phuntnz,critical,success,0x00-30-67-9A-BF-77-F1,NV,6.79,1674.75,3.55E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1328948005,19:53,east.us.domain.lcl,94.35.80.230,240.52.8.150,123ff6b836d3ae55867e54bb7ac57012,amontgomeryo0,warn,fail,0x00-19-8C-35-5B-27-BB,MD,3.34,1123.3,6.33E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1220206584,9:16,east.uk.domain.lcl,121.90.138.136,245.132.57.175,3a73eb5aa39218275b6b216eb66961bf,agonzalezo1,error,fail,0x00-4C-11-EF-6C-92-96,NY,3.53,1219.9,6.76E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
1255018522,13:28,east.uk.domain.lcl,51.126.109.203,77.126.113.21,c12c31cc7101ca471815017b2b13ce08,jhowardo2,critical,lock,0x00-81-61-BB-9D-89-65,TX,10.57,664.48,5.39E+15,61c42ed92d9e478b496ff7d73c4c7bc505d0eab2
