Recipient,Sender,Subject,_time,file_name,incoming_address,sourcetype,unique_message_number
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485917480,,10.57.195.29,Email_Data,22063
address2217@anonymized.com,address696@buttercupgames.com,Anonymized Subject 1597,1485917489,,10.57.195.29,Email_Data,20765
address776@anonymized.com,address775@buttercupgames.com,Anonymized Subject 656,1485917525,,10.57.195.29,Email_Data,85410
"address1180@anonymized.com,address2084@anonymized.com,address980@anonymized.com",address606@buttercupgames.com,Anonymized Subject 968,1485917577,,10.57.195.29,Email_Data,59257
address776@anonymized.com,address775@buttercupgames.com,Anonymized Subject 668,1485917589,,10.57.195.29,Email_Data,61695
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 115,1485917590,,10.57.195.29,Email_Data,45426
"address1318@anonymized.com,address2191@anonymized.com",address658@buttercupgames.com,Anonymized Subject 720,1485917601,,10.57.195.29,Email_Data,17678
address774@gmail.com,address814@buttercupgames.com,Anonymized Subject 611,1485917608,,10.57.195.29,Email_Data,55440
"address1318@anonymized.com,address2191@anonymized.com",address658@buttercupgames.com,Anonymized Subject 720,1485917657,,10.57.195.29,Email_Data,54674
address1354@anonymized.com,address619@buttercupgames.com,Anonymized Subject 1120,1485917662,,10.57.195.29,Email_Data,52771
"address1318@anonymized.com,address2191@anonymized.com",address658@buttercupgames.com,Anonymized Subject 1165,1485917803,,10.57.195.29,Email_Data,75614
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485917818,,10.57.195.29,Email_Data,94615
address1319@anonymized.com,address606@buttercupgames.com,Anonymized Subject 569,1485917843,,10.57.195.29,Email_Data,97641
address2554@anonymized.com,address619@buttercupgames.com,Anonymized Subject 843,1485917844,,10.57.195.29,Email_Data,38704
address1586@anonymized.com,address606@buttercupgames.com,Anonymized Subject 387,1485917959,,10.57.195.29,Email_Data,66122
address776@anonymized.com,address775@buttercupgames.com,Anonymized Subject 656,1485918047,,10.57.195.29,Email_Data,57651
address776@anonymized.com,address775@buttercupgames.com,Anonymized Subject 656,1485918112,,68.232.146.108,Email_Data,10251
address2099@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1086,1485918196,,10.57.195.29,Email_Data,86480
address774@gmail.com,address814@buttercupgames.com,Anonymized Subject 623,1485918228,,10.57.195.29,Email_Data,19051
address1384@anonymized.com,address721@buttercupgames.com,Anonymized Subject 1324,1485918276,,10.57.195.29,Email_Data,61945
"address1337@anonymized.com,address2411@anonymized.com",address580@buttercupgames.com,Anonymized Subject 1099,1485918285,,10.57.195.29,Email_Data,14941
address1384@anonymized.com,address721@buttercupgames.com,Anonymized Subject 1324,1485918331,,10.57.195.29,Email_Data,88098
address1546@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1246,1485918372,,68.232.148.147,Email_Data,48974
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485918375,,10.57.195.29,Email_Data,26472
address336@anonymized.com,address783@buttercupgames.com,Anonymized Subject 1315,1485918425,,10.57.195.29,Email_Data,75715
address1378@anonymized.com,address648@buttercupgames.com,Anonymized Subject 295,1485918471,,10.57.195.29,Email_Data,47103
address1430@anonymized.com,address714@buttercupgames.com,Anonymized Subject 310,1485918499,,10.57.195.29,Email_Data,12210
"address1132@anonymized.com,address2407@anonymized.com",address789@buttercupgames.com,Anonymized Subject 415,1485918501,,10.57.195.29,Email_Data,92972
address1466@anonymized.com,address714@buttercupgames.com,Anonymized Subject 314,1485918538,,10.57.195.29,Email_Data,97601
address1430@anonymized.com,address714@buttercupgames.com,Anonymized Subject 310,1485918553,,10.57.195.29,Email_Data,83217
"address1337@anonymized.com,address2411@anonymized.com",address580@buttercupgames.com,Anonymized Subject 1099,1485918560,,10.57.195.29,Email_Data,53376
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 118,1485918575,,10.57.195.29,Email_Data,71020
address1556@anonymized.com,address804@buttercupgames.com,Anonymized Subject 1436,1485918632,,10.57.195.29,Email_Data,60886
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 118,1485918686,,10.57.195.29,Email_Data,18446
address2633@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1097,1485918745,,10.57.195.29,Email_Data,33924
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485918790,,10.57.195.29,Email_Data,72913
address2203@anonymized.com,address766@buttercupgames.com,Anonymized Subject 1145,1485918869,,10.57.195.29,Email_Data,43458
address774@gmail.com,address814@buttercupgames.com,Anonymized Subject 647,1485918881,,68.232.148.147,Email_Data,75228
"address1770@anonymized.com,address274@anonymized.com,address2@anonymized.com",address721@buttercupgames.com,Anonymized Subject 1414,1485918901,,10.57.195.29,Email_Data,51730
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485918932,,68.232.148.147,Email_Data,54917
"address1318@anonymized.com,address2191@anonymized.com",address658@buttercupgames.com,Anonymized Subject 1147,1485919023,,68.232.146.108,Email_Data,21514
address2570@anonymized.com,address722@buttercupgames.com,Anonymized Subject 1629,1485919053,,10.57.195.29,Email_Data,21320
address1920@gmail.com,address814@buttercupgames.com,Anonymized Subject 1126,1485919065,,10.57.195.29,Email_Data,66773
address1692@anonymized.com,address598@buttercupgames.com,Anonymized Subject 985,1485919091,,10.57.195.29,Email_Data,69563
address248@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1384,1485919105,,10.57.195.29,Email_Data,39923
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 118,1485919110,,10.57.195.29,Email_Data,93011
address1768@gmail.com,address814@buttercupgames.com,Anonymized Subject 1256,1485919182,,10.57.195.29,Email_Data,68641
address774@gmail.com,address814@buttercupgames.com,Anonymized Subject 647,1485919238,,10.57.195.29,Email_Data,12097
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485919243,,10.57.195.29,Email_Data,47158
"address119@anonymized.com,address1394@anonymized.com,address1585@anonymized.com,address2015@anonymized.com",address721@buttercupgames.com,Anonymized Subject 1258,1485919245,,10.57.195.29,Email_Data,22402
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485919249,,10.57.195.29,Email_Data,37782
address2218@anonymized.com,address804@buttercupgames.com,Anonymized Subject 1435,1485919274,,10.57.195.29,Email_Data,79595
"address1127@anonymized.com,address1240@anonymized.com,address1986@anonymized.com",address600@buttercupgames.com,Anonymized Subject 1079,1485919277,,10.57.195.29,Email_Data,96355
address1419@anonymized.com,address722@buttercupgames.com,Anonymized Subject 1629,1485919283,,10.57.195.29,Email_Data,82122
address2584@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1246,1485919306,,10.57.195.29,Email_Data,72306
address2528@anonymized.com,address732@buttercupgames.com,Anonymized Subject 1479,1485919320,,10.57.195.29,Email_Data,89909
address774@gmail.com,address814@buttercupgames.com,Anonymized Subject 611,1485919359,,10.57.195.29,Email_Data,72341
address769@anonymized.com,address658@buttercupgames.com,Anonymized Subject 1319,1485919360,,10.57.195.29,Email_Data,73432
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 118,1485919368,,10.57.195.29,Email_Data,76797
address1384@anonymized.com,address721@buttercupgames.com,Anonymized Subject 1582,1485919376,,68.232.148.147,Email_Data,44121
address1384@anonymized.com,address721@buttercupgames.com,Anonymized Subject 1582,1485919384,,68.232.146.108,Email_Data,93656
address1348@anonymized.com,address686@buttercupgames.com,Anonymized Subject 1401,1485919400,,10.57.195.29,Email_Data,42405
address13@anonymized.com,address686@buttercupgames.com,Anonymized Subject 1197,1485919418,,68.232.148.147,Email_Data,50462
address1155@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1251,1485919449,,10.57.195.29,Email_Data,27437
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485919463,,10.57.195.29,Email_Data,22417
address774@gmail.com,address814@buttercupgames.com,Anonymized Subject 611,1485919466,,10.57.195.29,Email_Data,81987
address1479@anonymized.com,address686@buttercupgames.com,Anonymized Subject 1386,1485919490,,10.57.195.29,Email_Data,26532
address2187@anonymized.com,address589@buttercupgames.com,Anonymized Subject 573,1485919491,,10.57.195.29,Email_Data,74126
address2634@anonymized.com,address728@buttercupgames.com,Anonymized Subject 417,1485919516,,10.57.195.29,Email_Data,47713
address1693@anonymized.com,address722@buttercupgames.com,Anonymized Subject 1629,1485919531,,10.57.195.29,Email_Data,44380
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 118,1485919555,,10.57.195.29,Email_Data,85819
"address1686@anonymized.com,address1990@anonymized.com",address696@buttercupgames.com,Anonymized Subject 427,1485919617,,68.232.146.108,Email_Data,49167
"address2569@anonymized.com,address2656@anonymized.com",address622@buttercupgames.com,Anonymized Subject 1416,1485919628,,10.57.195.29,Email_Data,70343
"address194@anonymized.com,address755@anonymized.com",address775@buttercupgames.com,Anonymized Subject 1025,1485919647,,10.57.195.29,Email_Data,82649
address2554@anonymized.com,address619@buttercupgames.com,Anonymized Subject 1199,1485919663,,10.57.195.29,Email_Data,29529
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485919665,,10.57.195.29,Email_Data,62533
"address1686@anonymized.com,address1990@anonymized.com",address696@buttercupgames.com,Anonymized Subject 1587,1485919710,,10.57.195.29,Email_Data,63162
address776@anonymized.com,address775@buttercupgames.com,Anonymized Subject 597,1485919747,,10.57.195.29,Email_Data,40731
address2104@anonymized.com,address762@buttercupgames.com,Anonymized Subject 53,1485919748,,10.57.195.29,Email_Data,39559
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 115,1485919754,,10.57.195.29,Email_Data,97251
address774@gmail.com,address814@buttercupgames.com,Anonymized Subject 645,1485919767,,10.57.195.29,Email_Data,25002
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485919808,,10.57.195.29,Email_Data,25359
address1885@gmail.com,address693@buttercupgames.com,Anonymized Subject 476,1485919868,,10.57.195.29,Email_Data,21233
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 115,1485919874,,10.57.195.29,Email_Data,38507
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 115,1485919878,,10.57.195.29,Email_Data,20355
"address203@anonymized.com,address288@anonymized.com,address520@anonymized.com",address89@buttercupgames.com,Anonymized Subject 511,1485919886,,10.57.195.29,Email_Data,64273
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 115,1485919925,,10.57.195.29,Email_Data,65628
"address1318@anonymized.com,address2191@anonymized.com",address658@buttercupgames.com,Anonymized Subject 720,1485919946,,10.57.195.29,Email_Data,30575
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485919963,,10.57.195.29,Email_Data,39263
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 115,1485920005,,10.57.195.29,Email_Data,65268
address2187@anonymized.com,address589@buttercupgames.com,Anonymized Subject 1129,1485920038,,10.57.195.29,Email_Data,33164
address1091@anonymized.com,address606@buttercupgames.com,Anonymized Subject 1209,1485920086,,10.57.195.29,Email_Data,69909
address1920@gmail.com,address814@buttercupgames.com,Anonymized Subject 1126,1485920088,,10.57.195.29,Email_Data,58516
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485920123,,10.57.195.29,Email_Data,15827
"address867@buttercupgames.com,address89@buttercupgames.com",address288@anonymized.com,Anonymized Subject 1739,1485920162,,92.149.125.76,Email_Data,89359
address776@anonymized.com,address775@buttercupgames.com,Anonymized Subject 588,1485920182,,10.57.195.29,Email_Data,99157
address1476@gmail.com,address89@buttercupgames.com,FW: Anonymized Subject 1739,1485920183,,10.57.195.29,Email_Data,16515
address1166@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1246,1485920199,,10.57.195.29,Email_Data,89358
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 115,1485920228,,10.57.195.29,Email_Data,93422
"address1337@anonymized.com,address2411@anonymized.com",address580@buttercupgames.com,Anonymized Subject 1099,1485920245,,10.57.195.29,Email_Data,17582
address288@anonymized.com,address89@buttercupgames.com,Anonymized Subject 331,1485920286,,10.57.195.29,Email_Data,38452
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485920372,,68.232.146.108,Email_Data,71656
address599@anonymized.com,address604@buttercupgames.com,Anonymized Subject 333,1485920411,,68.232.148.147,Email_Data,28393
address1645@anonymized.com,address543@buttercupgames.com,Anonymized Subject 684,1485920437,,10.57.195.29,Email_Data,32966
address318@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1385,1485920439,,10.57.195.29,Email_Data,17987
address2221@gmail.com,address613@buttercupgames.com,Anonymized Subject 36,1485920560,,10.57.195.29,Email_Data,31261
address1257@anonymized.com,address731@buttercupgames.com,Anonymized Subject 489,1485920580,,10.57.195.29,Email_Data,68898
address1313@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1286,1485920701,,10.57.195.29,Email_Data,37279
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485920732,,10.57.195.29,Email_Data,37258
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485920733,,10.57.195.29,Email_Data,41598
address1951@anonymized.com,address686@buttercupgames.com,Anonymized Subject 758,1485920808,,10.57.195.29,Email_Data,93024
address769@anonymized.com,address658@buttercupgames.com,Anonymized Subject 1319,1485920819,,10.57.195.29,Email_Data,67136
"address1047@anonymized.com,address190@anonymized.com,address2399@anonymized.com,address2501@anonymized.com",address618@buttercupgames.com,Anonymized Subject 1378,1485920864,,10.57.195.29,Email_Data,81482
address1762@gmail.com,address686@buttercupgames.com,Anonymized Subject 1269,1485920881,,10.57.195.29,Email_Data,20172
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485920910,,10.57.195.29,Email_Data,94664
address1862@anonymized.com,address722@buttercupgames.com,Anonymized Subject 1629,1485920923,,10.57.195.29,Email_Data,59900
address1308@anonymized.com,address646@buttercupgames.com,Anonymized Subject 1201,1485920944,,10.57.195.29,Email_Data,75164
address2041@anonymized.com,address809@buttercupgames.com,Anonymized Subject 1261,1485921010,,10.57.195.29,Email_Data,54373
address89@buttercupgames.com,address20@buttercupgames.com,Anonymized Subject 459,1485921066,,10.57.195.29,Email_Data,87561
address89@buttercupgames.com,address20@buttercupgames.com,Anonymized Subject 459,1485921066,,10.57.195.29,Email_Data,65684
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485921092,,10.57.195.29,Email_Data,50144
address2363@anonymized.com,address636@buttercupgames.com,Anonymized Subject 592,1485921102,,10.57.195.29,Email_Data,72151
address1476@gmail.com,address89@buttercupgames.com,FW: Anonymized Subject 459,1485921118,,10.57.195.29,Email_Data,79017
address1476@gmail.com,address89@buttercupgames.com,FW: Anonymized Subject 459,1485921122,,10.57.195.29,Email_Data,70293
"address1278@anonymized.com,address155@anonymized.com,address518@anonymized.com",address710@buttercupgames.com,Anonymized Subject 1520,1485921131,,10.57.195.29,Email_Data,29097
address92@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1062,1485921134,,10.57.195.29,Email_Data,26270
address89@buttercupgames.com,address20@buttercupgames.com,Anonymized Subject 459,1485921141,,10.57.195.29,Email_Data,75499
address2405@anonymized.com,address593@buttercupgames.com,Anonymized Subject 1584,1485921145,,10.57.195.29,Email_Data,81221
address1476@gmail.com,address89@buttercupgames.com,FW: Anonymized Subject 459,1485921157,,10.57.195.29,Email_Data,50105
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485921231,,10.57.195.29,Email_Data,24692
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485921231,,10.57.195.29,Email_Data,75000
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485921275,,10.57.195.29,Email_Data,44030
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485921278,,10.57.195.29,Email_Data,32302
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485921280,,10.57.195.29,Email_Data,49970
address2029@anonymized.com,address725@buttercupgames.com,Anonymized Subject 488,1485921284,,10.57.195.29,Email_Data,16503
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485921287,,10.57.195.29,Email_Data,56770
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485921339,,68.232.148.147,Email_Data,50574
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485921341,,10.57.195.29,Email_Data,16509
"address1278@anonymized.com,address155@anonymized.com,address518@anonymized.com",address710@buttercupgames.com,Anonymized Subject 1520,1485921377,,10.57.195.29,Email_Data,25645
address2528@anonymized.com,address732@buttercupgames.com,Anonymized Subject 1479,1485921391,,10.57.195.29,Email_Data,95070
address1278@anonymized.com,address710@buttercupgames.com,Anonymized Subject 650,1485921416,,10.57.195.29,Email_Data,11569
address2481@anonymized.com,address751@buttercupgames.com,Anonymized Subject 1218,1485921424,,10.57.195.29,Email_Data,56495
address1390@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1008,1485921459,,10.57.195.29,Email_Data,91794
address776@anonymized.com,address775@buttercupgames.com,Anonymized Subject 588,1485921477,,10.57.195.29,Email_Data,85562
address1467@anonymized.com,address686@buttercupgames.com,Anonymized Subject 1386,1485921491,,68.232.148.147,Email_Data,64881
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 129,1485921512,,10.57.195.29,Email_Data,86644
address1278@anonymized.com,address743@buttercupgames.com,Anonymized Subject 1296,1485921556,,10.57.195.29,Email_Data,77023
"address1244@anonymized.com,address1528@anonymized.com",address728@buttercupgames.com,Anonymized Subject 1354,1485921557,,10.57.195.29,Email_Data,40634
"address1701@anonymized.com,address510@anonymized.com",address687@buttercupgames.com,Anonymized Subject 960,1485921583,,10.57.195.29,Email_Data,46660
"address1318@anonymized.com,address2191@anonymized.com",address658@buttercupgames.com,Anonymized Subject 720,1485921622,,10.57.195.29,Email_Data,32612
address2554@anonymized.com,address619@buttercupgames.com,Anonymized Subject 1040,1485921631,,10.57.195.29,Email_Data,31617
address2363@anonymized.com,address568@buttercupgames.com,Anonymized Subject 1159,1485921697,,10.57.195.29,Email_Data,42319
"address1618@anonymized.com,address193@anonymized.com,address637@anonymized.com",address688@buttercupgames.com,Anonymized Subject 1320,1485921731,,10.57.195.29,Email_Data,25138
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 129,1485921738,,10.57.195.29,Email_Data,61970
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 129,1485921776,,10.57.195.29,Email_Data,56788
address2427@gmail.com,address20@buttercupgames.com,Anonymized Subject 1242,1485921805,,68.232.146.108,Email_Data,24062
address1618@anonymized.com,address688@buttercupgames.com,Anonymized Subject 316,1485921824,,10.57.195.29,Email_Data,36907
address2035@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1007,1485921878,,10.57.195.29,Email_Data,66877
address1434@anonymized.com,address650@buttercupgames.com,Anonymized Subject 303,1485921897,,10.57.195.29,Email_Data,43521
address2391@anonymized.com,address804@buttercupgames.com,Anonymized Subject 1484,1485921908,,10.57.195.29,Email_Data,27111
address672@gmail.com,address614@buttercupgames.com,Anonymized Subject 919,1485922034,,10.57.195.29,Email_Data,33071
address673@gmail.com,address581@buttercupgames.com,Anonymized Subject 1262,1485922041,,10.57.195.29,Email_Data,77316
address1490@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1277,1485922049,,10.57.195.29,Email_Data,28529
address1264@anonymized.com,address783@buttercupgames.com,Anonymized Subject 1182,1485922085,,10.57.195.29,Email_Data,33278
address1790@anonymized.com,address648@buttercupgames.com,Anonymized Subject 112,1485922116,,10.57.195.29,Email_Data,58754
address1604@anonymized.com,address804@buttercupgames.com,Anonymized Subject 849,1485922176,,10.57.195.29,Email_Data,91003
address2263@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1246,1485922291,,68.232.148.147,Email_Data,53200
address2068@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1281,1485922293,,68.232.148.147,Email_Data,57116
address2391@anonymized.com,address804@buttercupgames.com,Anonymized Subject 326,1485922295,,10.57.195.29,Email_Data,36551
address505@anonymized.com,address655@buttercupgames.com,Anonymized Subject 1319,1485922333,,10.57.195.29,Email_Data,62428
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485922338,,10.57.195.29,Email_Data,69910
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485922339,,10.57.195.29,Email_Data,56267
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485922407,,10.57.195.29,Email_Data,88776
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485922410,,10.57.195.29,Email_Data,79405
address1259@anonymized.com,address804@buttercupgames.com,Anonymized Subject 1433,1485922440,,10.57.195.29,Email_Data,11113
address1450@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1064,1485922455,,10.57.195.29,Email_Data,80682
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 129,1485922477,,68.232.148.147,Email_Data,54481
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485922495,,10.57.195.29,Email_Data,54489
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 129,1485922508,,68.232.148.147,Email_Data,19329
address1227@anonymized.com,address804@buttercupgames.com,Anonymized Subject 1434,1485922560,,10.57.195.29,Email_Data,92777
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 125,1485922586,,10.57.195.29,Email_Data,29379
"address1518@anonymized.com,address2374@anonymized.com,address2554@anonymized.com",address619@buttercupgames.com,Anonymized Subject 1041,1485922590,,10.57.195.29,Email_Data,73835
address163@anonymized.com,address804@buttercupgames.com,Anonymized Subject 1213,1485922629,,10.57.195.29,Email_Data,64778
address774@gmail.com,address814@buttercupgames.com,Anonymized Subject 634,1485922667,,10.57.195.29,Email_Data,58188
address663@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1066,1485922693,,10.57.195.29,Email_Data,82044
"address2464@gmail.com,address2465@anonymized.com",address20@buttercupgames.com,Anonymized Subject 1077,1485922710,,10.57.195.29,Email_Data,34180
address908@gmail.com,address709@buttercupgames.com,Anonymized Subject 659,1485922711,,10.57.195.29,Email_Data,24161
address1035@anonymized.com,address739@buttercupgames.com,Anonymized Subject 1212,1485922751,,10.57.195.29,Email_Data,69365
"address2003@anonymized.com,address204@anonymized.com,address527@anonymized.com",address777@buttercupgames.com,Anonymized Subject 1203,1485922810,,10.57.195.29,Email_Data,12813
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 129,1485922811,,10.57.195.29,Email_Data,77283
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 129,1485922854,,10.57.195.29,Email_Data,94596
"address2554@anonymized.com,address952@anonymized.com",address619@buttercupgames.com,Anonymized Subject 1782,1485922931,,10.57.195.29,Email_Data,21900
"address1262@anonymized.com,address1460@anonymized.com,address2202@anonymized.com,address2244@anonymized.com,address2261@anonymized.com",address601@buttercupgames.com,Anonymized Subject 1605,1485922933,,10.57.195.29,Email_Data,91596
address774@gmail.com,address814@buttercupgames.com,Anonymized Subject 634,1485922943,,10.57.195.29,Email_Data,97347
"address2217@anonymized.com,address639@anonymized.com",address696@buttercupgames.com,Anonymized Subject 1588,1485923001,,10.57.195.29,Email_Data,10673
address2587@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1246,1485923033,,10.57.195.29,Email_Data,16244
address641@anonymized.com,address619@buttercupgames.com,Anonymized Subject 1034,1485923097,,68.232.148.147,Email_Data,81802
address1249@anonymized.com,address618@buttercupgames.com,Anonymized Subject 1494,1485923100,,10.57.195.29,Email_Data,23540
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 129,1485923101,,10.57.195.29,Email_Data,90106
address2637@gmail.com,address686@buttercupgames.com,Anonymized Subject 1253,1485923114,,10.57.195.29,Email_Data,29347
"address2554@anonymized.com,address952@anonymized.com",address619@buttercupgames.com,Anonymized Subject 1478,1485923117,,10.57.195.29,Email_Data,37514
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 129,1485923127,,10.57.195.29,Email_Data,91272
address271@anonymized.com,address686@buttercupgames.com,Anonymized Subject 1195,1485923142,,10.57.195.29,Email_Data,27189
address2363@anonymized.com,address636@buttercupgames.com,Anonymized Subject 595,1485923146,,10.57.195.29,Email_Data,91792
address33@anonymized.com,address686@buttercupgames.com,Anonymized Subject 1195,1485923159,,10.57.195.29,Email_Data,71767
address2363@anonymized.com,address636@buttercupgames.com,Anonymized Subject 593,1485923185,,10.57.195.29,Email_Data,47738
address2363@anonymized.com,address636@buttercupgames.com,Anonymized Subject 594,1485923220,,10.57.195.29,Email_Data,37687
address2417@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1242,1485923223,,10.57.195.29,Email_Data,46694
address945@anonymized.com,address804@buttercupgames.com,Anonymized Subject 1646,1485923228,,10.57.195.29,Email_Data,90330
address1249@anonymized.com,address618@buttercupgames.com,Anonymized Subject 1494,1485923240,,68.232.148.147,Email_Data,40211
address1891@anonymized.com,address636@buttercupgames.com,Anonymized Subject 156,1485923262,,68.232.148.147,Email_Data,49807
address2299@anonymized.com,address808@buttercupgames.com,Anonymized Subject 1163,1485923263,,10.57.195.29,Email_Data,54634
address1604@anonymized.com,address804@buttercupgames.com,Anonymized Subject 1202,1485923279,,10.57.195.29,Email_Data,19774
address1405@anonymized.com,address596@buttercupgames.com,Anonymized Subject 1375,1485923288,,10.57.195.29,Email_Data,69806
address1891@anonymized.com,address636@buttercupgames.com,Anonymized Subject 155,1485923295,,10.57.195.29,Email_Data,51354
address675@anonymized.com,address727@buttercupgames.com,Anonymized Subject 129,1485923323,,10.57.195.29,Email_Data,33495
address1891@anonymized.com,address636@buttercupgames.com,Anonymized Subject 157,1485923330,,10.57.195.29,Email_Data,97829
address2257@anonymized.com,address626@buttercupgames.com,Anonymized Subject 1460,1485923394,,10.57.195.29,Email_Data,21568
address1768@gmail.com,address814@buttercupgames.com,Anonymized Subject 1180,1485923399,,10.57.195.29,Email_Data,20324
address774@gmail.com,address814@buttercupgames.com,Anonymized Subject 634,1485923472,,10.57.195.29,Email_Data,65601
"address1249@anonymized.com,address1493@anonymized.com,address1498@anonymized.com,address1781@anonymized.com,address1993@anonymized.com",address618@buttercupgames.com,Anonymized Subject 1633,1485923521,,10.57.195.29,Email_Data,74015
address1570@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1246,1485923522,,10.57.195.29,Email_Data,51836
address1257@anonymized.com,address626@buttercupgames.com,Anonymized Subject 1076,1485923608,,10.57.195.29,Email_Data,74058
address1694@anonymized.com,address724@buttercupgames.com,Anonymized Subject 1267,1485923642,,10.57.195.29,Email_Data,95839
address855@anonymized.com,address655@buttercupgames.com,Anonymized Subject 1190,1485923766,,68.232.148.147,Email_Data,63474
"address1061@anonymized.com,address851@anonymized.com",address819@buttercupgames.com,Anonymized Subject 1677,1485923801,,10.57.195.29,Email_Data,63033
address1671@anonymized.com,address646@buttercupgames.com,Anonymized Subject 1453,1485923810,,10.57.195.29,Email_Data,21692
address2528@anonymized.com,address732@buttercupgames.com,Anonymized Subject 1479,1485923846,,10.57.195.29,Email_Data,51611
address737@anonymized.com,address816@buttercupgames.com,Anonymized Subject 325,1485923894,,10.57.195.29,Email_Data,16528
address1484@anonymized.com,address686@buttercupgames.com,Anonymized Subject 1388,1485924013,,10.57.195.29,Email_Data,60443
address1330@anonymized.com,address804@buttercupgames.com,Anonymized Subject 1648,1485924090,,10.57.195.29,Email_Data,66336
address2589@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1379,1485924193,,10.57.195.29,Email_Data,55207
address2551@anonymized.com,address20@buttercupgames.com,Anonymized Subject 1340,1485924198,,10.57.195.29,Email_Data,68963
